x,Y_H2O,Y_H2,Y_O2,Y_H,Y_OH,Y_HO2,rho,u,T,Y_H2O2,Y_AR,Y_N2,Y_O,p
0.03740648379052,0.08696492161852,0.00197069408722,0.01195392466517,0.00048894117394,0.00981965929039,1.11383099e-06,0.30292209276986,72.23975526510979,2640.6881294638824,0.0,0.88584891728377,0.0,0.00295182805,196863.4113365696
0.03770573566085,0.08697035121301,0.00197028948363,0.01195348791813,0.00048900987216,0.00981303651216,2.31284704e-06,0.30299710709003,72.29988674600199,2639.5880536516297,1.37140436e-06,0.88584895520638,0.0,0.00295118554313,196828.86867747648
0.03800498753117,0.08697191840018,0.0019704293266,0.01195574234134,0.00048924988746,0.00980934936746,2.2825631e-06,0.30304121461536,72.37095517672559,2638.7865579421614,1.37031651e-06,0.88584796579949,0.0,0.00295169199786,196799.4357636972
0.0383042394015,0.08697149531566,0.00197091816903,0.01196040143812,0.00048959709811,0.00980712233898,1.13721376e-06,0.3030742522405,72.46383513478162,2638.1507490081267,0.0,0.88584644960343,0.0,0.00295287882291,196777.00420314464
0.03860349127182,0.08696656346245,0.00197155390152,0.01196201343694,0.0004900436797,0.0098074956836,2.30358793e-06,0.30308785477783,72.57210917228723,2637.62930777173,1.36874176e-06,0.8858438714534,0.0,0.0029547860527,196751.55684206408
0.03890274314214,0.08695985644351,0.00197248784634,0.01196744153371,0.00049058513955,0.00981062375858,2.27812501e-06,0.30306591799092,72.67137185175966,2637.4028852232595,1.36845266e-06,0.88583765947033,0.0,0.00295769923031,196727.12355147503
0.03920199501247,0.08694765839291,0.00197396356165,0.01197994706313,0.00049136216187,0.0098197268049,1.14139677e-06,0.30297943233196,72.74815030783768,2637.673000096059,0.0,0.88582321809216,0.0,0.00296298252661,196702.0129820674
0.03950124688279,0.08691836936986,0.0019762541615,0.01199690569917,0.00049256654845,0.00983813989661,1.15112963e-06,0.30280595211181,72.81293889906367,2638.5773784681032,0.0,0.88580467918183,0.0,0.00297193401295,196672.82321380373
0.03980049875312,0.08686743039442,0.00197940219682,0.01201741513598,0.00049421572352,0.00986585104401,2.32652126e-06,0.30254790252196,72.88916005002181,2640.1523593480674,1.3723327e-06,0.88578741247334,0.0,0.00298457417795,196642.98145610667
0.04009975062344,0.08680943669733,0.00198291395044,0.01204360443118,0.00049598963097,0.00989626195733,1.08566578e-06,0.30226183811491,72.98994369255057,2642.0853034233432,0.0,0.88577224459551,0.0,0.00299846307145,196622.74841527187
0.04039900249377,0.08675522777741,0.00198608489251,0.01206513059899,0.0004976417792,0.00992306844812,1.08118518e-06,0.30202128250162,73.10938512243737,2643.659717418027,0.0,0.88576074102652,0.0,0.00301102429208,196602.9161393138
0.04069825436409,0.08670898297827,0.00198896441212,0.01208061309176,0.00049911098594,0.00994355266668,1.06787022e-06,0.30184292931514,73.23455602369971,2644.739219985487,0.0,0.88575646580599,0.0,0.00302124218902,196583.8978628743
0.04099750623441,0.08666151265536,0.00199210727257,0.01209079304955,0.00050060292411,0.00996175531796,1.05579392e-06,0.30168171665944,73.35960852620526,2645.696305172632,0.0,0.88576160927475,0.0,0.00303056371178,196566.62014887587
0.04129675810474,0.08660555862651,0.00199577464664,0.01209762661781,0.00050224180889,0.00998097071649,1.04126576e-06,0.30150809936365,73.48844291264416,2646.8232038212086,0.0,0.88577658436532,0.0,0.00304020195258,196554.8190930551
0.04159600997506,0.08654185472343,0.00199960356892,0.01210175800702,0.00050398851895,0.01000093919114,2.41407048e-06,0.30134188726117,73.63292783164681,2647.9492140553148,1.38059972e-06,0.88579778437106,0.0,0.0030502769493,196547.60665228925
0.04189526184539,0.08648133523825,0.00200336016707,0.01210910777015,0.00050566164525,0.01001853730533,9.9739565e-07,0.30120043436861,73.79620810920336,2648.990173046951,0.0,0.88582127117701,0.0,0.00305972930128,196549.27547047316
0.04219451371571,0.08642115401618,0.00200703452266,0.01211236000471,0.00050737451663,0.0100357080207,2.43526202e-06,0.30107555242522,73.96952067065212,2649.806374118637,1.38151325e-06,0.88584341705388,0.0,0.00306913508998,196545.0680348859
0.04249376558603,0.08636179731163,0.00201095299058,0.01211901016094,0.00050917724477,0.01005415090219,2.43082128e-06,0.30093554295739,74.1390258119567,2650.7249840542495,1.38201864e-06,0.88586186503056,0.0,0.00307923351941,196540.492308029
0.04279301745636,0.08629974114348,0.00201497571608,0.01212771271934,0.00051105318886,0.01007478675674,2.443625e-06,0.30076438792573,74.29297960664547,2651.810228750542,1.38277168e-06,0.88587770137771,0.0,0.00309020270112,196528.8903778832
0.04309226932668,0.08624204028844,0.00201845798137,0.01214060240267,0.0005127567401,0.01009360774839,9.4697548e-07,0.30060981714232,74.42564331172807,2652.7713122939126,0.0,0.88589093378294,0.0,0.00310065408061,196516.42890703023
0.04339152119701,0.0861955976157,0.00202061428884,0.01215177567057,0.00051413135141,0.01010595506903,2.47705816e-06,0.30055455135323,74.57263533985436,2652.885399565024,1.38334755e-06,0.88589886595372,0.0,0.00310919964503,196500.39096342595
0.04369077306733,0.08616293868744,0.00202173174434,0.01216768279285,0.00051509175019,0.01011568456976,2.46594795e-06,0.30053125232357,74.74381381015023,2652.9093943961134,1.38346685e-06,0.88589675896581,0.0,0.00311626207481,196494.57043633724
0.04399002493766,0.08612850938727,0.0020228342905,0.0121849839353,0.00051606747413,0.01012621337677,2.47160414e-06,0.300507018132,74.93421261205057,2652.9991062274194,1.38373227e-06,0.8858938626537,0.0,0.00312367354592,196493.0221304144
0.04428927680798,0.08607137772596,0.00202507765145,0.01220436718825,0.00051761455158,0.01014246827444,2.48087778e-06,0.30044477708861,75.13121756350566,2653.3790638612204,1.38409927e-06,0.88590083450961,0.0,0.00313439512166,196492.93917933115
0.0445885286783,0.0860007381262,0.0020284676077,0.01222795944989,0.00051960594628,0.01016532234116,9.2759195e-07,0.30031493931138,75.33032060466832,2654.3098372207,0.0,0.88590897043772,0.0,0.00314800849909,196495.33463464933
0.04488778054863,0.0859471972365,0.00203112276727,0.01224475793329,0.00052123052339,0.01018507935326,2.52434404e-06,0.30020662420581,75.54023353613898,2655.02430921172,1.38597546e-06,0.88590740361766,0.0,0.00315929824913,196493.2727080284
0.04518703241895,0.08593946754955,0.00203154595455,0.01225547830523,0.00052159032146,0.01018993882638,9.1625427e-07,0.30019803758488,75.74765358955284,2655.1361961131206,0.0,0.88589858942786,0.0,0.0031624733607,196500.182663866
0.04548628428928,0.08595313452889,0.00203026262089,0.01226061615156,0.00052143659271,0.01017843018149,9.5400951e-07,0.30040127090352,75.97238583216638,2653.5218509219258,0.0,0.88589438830719,0.0,0.00316077760776,196508.64084027617
