x,u,Y_OH,Y_HO2,rho,Y_O2,p,Y_N2,Y_H2O,Y_H2,Y_H,Y_AR,Y_H2O2,T,Y_O
0.02334164588529,-1.1903868296438,0.01068124227167,2.82095427e-06,0.3290280733802,0.01486279891112,204015.75835988548,0.0,0.08096999061912,0.00229434850119,0.00078408268196,0.88586726372357,0.0,2489.077420625634,0.00453745233711
0.02364089775561,0.92960913706438,0.01068931994955,2.82665412e-06,0.32963644737462,0.01487797034477,204340.85188728344,0.0,0.08092695114012,0.00229679074519,0.00078645058246,0.88586929433371,0.0,2488.195038344924,0.00455039625008
0.02394014962594,4.16555127385563,0.01068619777176,2.84819313e-06,0.33006606659355,0.01489232419286,204463.42807811635,0.0,0.08090213725941,0.00229856340766,0.00078880010724,0.88586852630679,0.0,2486.2215431088503,0.00456060276115
0.02423940149626,7.28565307514371,0.01067836385734,2.87354515e-06,0.33056183659017,0.01490785129105,204608.6366591504,0.0,0.08088401475712,0.00229985391097,0.00079096130347,0.88586721057474,0.0,2484.0661915625806,0.00456887076017
0.02453865336658,9.17502754254506,0.01067768074663,2.88347674e-06,0.33145144760643,0.01492507553748,205087.66884643256,0.0,0.08085665384556,0.00230102558886,0.00079269471142,0.88586685227997,0.0,2483.0509775744817,0.00457713381336
0.02483790523691,10.32193901086518,0.01069029950412,2.87003516e-06,0.33276577648346,0.0149419505088,205961.39284642675,0.0,0.08081376805183,0.00230262187335,0.00079408499022,0.88586735747179,0.0,2483.6401034163737,0.00458704756474
0.02513715710723,12.35105599206102,0.01070999051918,2.84834135e-06,0.33409541069574,0.01495741361496,206883.7615354733,0.0,0.08076217059969,0.00230469819804,0.00079555987248,0.88586817563762,0.0,2484.664494424133,0.00459914321667
0.02543640897756,16.21688041222696,0.01072701729463,2.83377157e-06,0.33523706330428,0.01497214733724,207649.73456683237,0.0,0.08071142482589,0.00230724700189,0.00079747077235,0.88586976363533,0.0,2485.150935723121,0.0046120953611
0.02573566084788,20.90016000285063,0.01073670327169,2.83183421e-06,0.336120620098,0.01499034198581,208203.43335129923,0.0,0.08066682894598,0.00230996395639,0.00079978499738,0.88586903822367,0.0,2484.9735351215054,0.00462450678487
0.0260349127182,23.97166898363225,0.01073983624992,2.83950012e-06,0.33687207222438,0.01501397725273,208638.80745989928,0.0,0.08062909624982,0.00231237178242,0.00080217098831,0.88586411395389,0.0,2484.3698508686384,0.00463559402279
0.02633416458853,24.25237683869957,0.01073482978511,2.85953367e-06,0.33754664507589,0.01504155905686,208955.90486003013,0.0,0.08059899522499,0.00231401512972,0.00080443032091,0.88585863775086,0.0,2482.975795514381,0.00464467319788
0.02663341645885,22.21440064272007,0.01072288008189,2.89385769e-06,0.33794007887034,0.01506704238355,209002.1653397132,0.0,0.08057249133205,0.00231508073662,0.00080672120592,0.88586002941893,0.0,2480.4710602733626,0.00465286098337
0.02693266832918,20.01457303969931,0.0107009986016,2.95169679e-06,0.33774481876711,0.01508970598878,208535.76867339303,0.0,0.08055268542255,0.00231569524716,0.00080942966988,0.88586730286429,0.0,2476.199720409059,0.00466123050896
