x,u,Y_HO2,p,Y_OH,Y_H2O,Y_N2,Y_H,Y_H2O2,rho,Y_O,Y_AR,Y_O2,T,Y_H2
0.00029925187032,-0.47732003346354,4.01390169e-06,183470.58296216675,0.01057364848687,0.07897449970454,0.0,0.00092570374384,0.0,0.30591178694867,0.00519182753087,0.88585778200553,0.01608892605155,2395.8332372491873,0.0023835985751
0.00059850374065,-1.1894562502398,3.61749345e-06,183427.64514758985,0.01072840910178,0.0792675742794,0.0,0.0008877633753,0.0,0.30168487802422,0.00505745127191,0.88588518470606,0.01580520354624,2431.9176509222293,0.00236479622587
0.00089775561097,-1.51395847045811,3.130306e-06,183361.06995911113,0.01106407430999,0.07921339924191,0.0,0.00087417606676,0.0,0.29583468691333,0.00504636840816,0.88586033952185,0.01555238072496,2478.7300667989625,0.00238613142037
0.0011970074813,-1.73308861120339,3.09727108e-06,183298.11842218405,0.01105996871493,0.0793051079213,0.0,0.00086672292443,0.0,0.29543206342611,0.0050144749563,0.88585505570495,0.01551702986914,2482.0433830694815,0.00237854263786
0.00149625935162,-2.24015262507293,3.13235545e-06,183293.1537339329,0.01105135144878,0.0792361376603,0.0,0.0008709318042,0.0,0.29577656302021,0.0050336121147,0.88586945586263,0.01555484228409,2478.7910833384117,0.00238053646985
0.00179551122195,-3.16127349084329,3.24019996e-06,183277.27140686815,0.01099838421713,0.07917977194556,0.0,0.00087829821798,0.0,0.2969366694164,0.00505966506756,0.88586603388553,0.01563331064762,2468.446095514228,0.00238129581866
0.00209476309227,-4.00315546413525,3.34945939e-06,183247.7621507766,0.01095016748037,0.07910508539352,0.0,0.00088693792094,0.0,0.29807892046656,0.00509189800521,0.88586299079766,0.01571604606887,2458.000553838378,0.00238352487402
0.00239401496259,-4.31945672138905,3.44121737e-06,183176.29373756392,0.01090859973908,0.07904730515687,0.0,0.00089423487944,0.0,0.29897300192247,0.00511793923802,0.88586303080946,0.01577980087854,2449.183991468962,0.00238564808122
0.00269326683292,-4.06995132742877,3.51314957e-06,183146.54739530993,0.01087584883123,0.07900082494856,0.0,0.00089995337455,0.0,0.29971468224565,0.00513831124332,0.88586428183235,0.01583007541002,2442.3358958767717,0.00238719121039
0.00299251870324,-3.66376497773787,3.56848594e-06,183185.8528320034,0.01085271872655,0.0789555204111,0.0,0.00090475436776,0.0,0.30037020646418,0.00515640830552,0.88586522988945,0.01587312420756,2437.1945660285373,0.00238867560613
0.00329177057357,-3.55816208078216,3.60151606e-06,183346.46033449433,0.01084418818944,0.07890834235007,0.0,0.00090864306229,0.0,0.30095929451271,0.00517305499013,0.88586487668754,0.01590663473606,2434.2492621272054,0.00239065846842
0.00359102244389,-3.65404103568645,3.62723444e-06,183510.9621649756,0.01083904963466,0.07886625380204,0.0,0.00091189466015,0.0,0.30147814993296,0.00518758986553,0.88586456302691,0.01593465527903,2431.980619512064,0.00239236649723
0.00389027431421,-3.50073002093262,3.65487808e-06,183699.734385791,0.01083353692784,0.07882167989907,0.0,0.00091528415597,0.0,0.30206743361649,0.0052029397058,0.88586551951148,0.0159633227503,2429.4678962623625,0.00239406217146
0.00418952618454,-2.78035308175946,3.69938756e-06,183754.34083327744,0.01081797892078,0.07877821933527,0.0,0.00091951109819,0.0,0.30263428333259,0.00522017803484,0.88586614555845,0.01599871608114,2425.3316178674745,0.00239555158378
0.00448877805486,-1.37452865741929,3.75173486e-06,183905.96357033832,0.01080034049541,0.07872407846478,0.0,0.00092465754462,0.0,0.30343026609295,0.00524115796551,0.88586601186155,0.01604248879339,2420.586316081782,0.00239751313988
0.00478802992519,0.1138425341197,3.80715254e-06,184225.49541396345,0.01078209507722,0.07866476238788,0.0,0.00093031158378,0.0,0.30451171600393,0.0052638544534,0.88586455297469,0.01609071354374,2415.753780720591,0.00239990282675
0.00508728179551,1.11297854439568,3.85602709e-06,184721.24427460492,0.01076863528287,0.07860172439262,0.0,0.00093578524303,0.0,0.30579574749322,0.00528652534247,0.88586386218719,0.01613705743151,2411.6588301010834,0.00240255409322
0.00538653366584,1.81729857071193,3.89752824e-06,185259.92010034365,0.01075900022901,0.07854276362853,0.0,0.0009405814511,0.0,0.30707878416099,0.00530719577216,0.88586415563715,0.01617750591306,2408.2143416842946,0.00240489984074
0.00568578553616,3.00817765916911,3.93139374e-06,185728.6510870616,0.01075401736448,0.0784867970263,0.0,0.00094479714892,0.0,0.3081793728551,0.00532668694408,0.88586482599157,0.01621192003607,2405.3541723918456,0.00240702409485
0.00598503740648,5.28879345458448,3.96026455e-06,186146.64173824748,0.01075123120223,0.07843630611466,0.0,0.00094856951198,0.0,0.30915053453532,0.00534464175492,0.88586504706662,0.01624123900546,2402.8910885789633,0.00240900507957
0.00628428927681,8.49486418910812,3.98364656e-06,186682.2386062234,0.0107518754221,0.07838376164563,0.0,0.00095215227796,0.0,0.31023880549706,0.00536222392525,0.88586511014324,0.0162697094436,2401.0531408057623,0.00241118349566
0.00658354114713,11.80669848336801,4.00011913e-06,187464.85466106213,0.01075732215654,0.07832495736443,0.0,0.00095567848894,0.0,0.31162619248196,0.00537996623276,0.88586504775599,0.01629913071315,2400.071678244061,0.00241389716906
